timestamp,symbol,name,outcome,detail
2026-07-22T08:13:02,LOVABLE,Lovable Lingerie Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:14:04,MAHLOG,Mahindra Logistics Limited,generated,
2026-07-22T08:14:09,MANAKSIA,Manaksia Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:14:15,MANALIPETC,Manali Petrochemicals Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:14:19,MANAPPURAM,Manappuram Finance Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:14:51,MANOMAY,Manomay Tex India Limited,generated,
2026-07-22T08:14:55,MARINE,Marine Electricals (India) Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:15:58,MASFIN,MAS Financial Services Limited,generated,
2026-07-22T08:16:02,MBAPL,Madhya Bharat Agro Products Limited,generated,
2026-07-22T08:16:07,METROBRAND,Metro Brands Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:16:11,MITTAL,Mittal Life Style Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:16:16,MKPL,M. K. Proteins Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:16:49,MOIL,MOIL Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:17:50,MPSLTD,MPS Limited,generated,
2026-07-22T08:17:55,MRPL,Mangalore Refinery and Petrochemicals Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:18:00,MUNJALAU,Munjal Auto Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:18:05,MUTHOOTFIN,Muthoot Finance Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:18:38,ORIENTELEC,Orient Electric Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:19:39,OSWALPUMPS,OSWAL PUMPS LIMITED,generated,
2026-07-22T08:19:44,PACEDIGITK,Pace Digitek Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:19:49,PAGEIND,Page Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:19:54,PGIL,Pearl Global Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:20:26,PHOENIXLTD,The Phoenix Mills Limited,generated,
2026-07-22T08:20:31,PIIND,PI Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:20:35,PIXTRANS,PIX Transmissions Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:20:40,POWERICA,POWERICA LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T08:21:13,PPAP,PPAP Automotive Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:22:18,PRAKASHSTL,Prakash Steelage Limited,generated,
2026-07-22T08:22:22,PRINCEPIPE,Prince Pipes and Fittings Limited,generated,
2026-07-22T08:22:27,PTC,PTC India Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:22:31,PTCIL,PTC Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:22:37,PURVA,Puravankara Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:23:08,RAMCOCEM,The Ramco Cements Limited,generated,
2026-07-22T08:23:13,RAMKY,Ramky Infrastructure Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:23:18,RAYMOND,Raymond Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:23:23,RELIGARE,Religare Enterprises Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:23:56,RELTD,Ravindra Energy Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:24:57,REMSONSIND,Remsons Industries Limited,generated,
2026-07-22T08:25:02,RHL,Robust Hotels Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:25:07,RMDRIP,R M DRIP & SPRINK SYS LTD,failed,all providers returned nothing (or unparseable)
2026-07-22T08:25:12,RPEL,Raghav Productivity Enhancers Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:25:43,RSL,RAJPUTANA STAINLESS LTD,generated,
2026-07-22T08:25:48,RUBICON,RUBICON RESEARCH LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T08:25:53,SAIPARENT,SAI PARENTERALS LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T08:25:57,SALONA,Salona Cotspin Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:26:30,SAMBHV,SAMBHV STEEL TUBES LTD,failed,all providers returned nothing (or unparseable)
2026-07-22T08:27:32,SANOFICONR,SANOFI CONS HEALTHC IND L,generated,
2026-07-22T08:27:37,SANSERA,Sansera Engineering Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:27:42,SBGLP,Suratwwala Business Group Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:27:47,SBILIFE,SBI Life Insurance Company Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:28:48,SCHNEIDER,Schneider Electric Infrastructure Limited,generated,
2026-07-22T08:28:51,SCODATUBES,Scoda Tubes Limited,generated,
2026-07-22T08:28:56,SEPC,SEPC Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:29:01,SHAH,Shah Metacorp Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:29:06,SHANTIGEAR,Shanthi Gears Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:29:37,SHOPERSTOP,Shoppers Stop Limited,generated,
2026-07-22T08:29:42,SHRIRAMPPS,Shriram Properties Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:29:47,SIEMENS,Siemens Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:29:52,SIKA,Sika Interplant Systems Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:30:25,SIKKO,Sikko Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:31:26,SILVERTUC,Silver Touch Technologies Limited,generated,
2026-07-22T08:31:31,SJVN,SJVN Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:31:36,SKIPPER,Skipper Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:31:41,SOMANYCERA,Somany Ceramics Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:32:15,SONACOMS,Sona BLW Precision Forgings Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:33:16,SPLPETRO,Supreme Petrochem Limited,generated,
2026-07-22T08:33:21,SPMLINFRA,SPML Infra Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:33:26,STARTECK,Starteck Finance Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:33:31,STEELCAS,Steelcast Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:34:04,STYRENIX,Styrenix Performance Materials Limited,generated,
2026-07-22T08:34:09,SUDEEPPHRM,SUDEEP PHARMA LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T08:34:14,SUPRAJIT,Suprajit Engineering Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:35:16,SURAJEST,SURAJ ESTATE DEVELOPERS L,generated,
2026-07-22T08:35:21,SURYALAXMI,Suryalakshmi Cotton Mills Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:35:24,SUYOG,Suyog Telematics Limited,generated,
2026-07-22T08:35:29,SWIGGY,SWIGGY LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T08:35:34,TAALTECH,TAAL Tech Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:35:38,TANLA,Tanla Platforms Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:36:11,TARIL,TRANS & RECTI. LTD,failed,all providers returned nothing (or unparseable)
2026-07-22T08:37:13,TATACONSUM,Tata Consumer Products Limited,generated,
2026-07-22T08:37:18,TDPOWERSYS,TD Power Systems Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:37:22,TIMKEN,Timken India Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:37:27,TITAGARH,Titagarh Rail Systems Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:38:00,TNPETRO,Tamilnadu Petroproducts Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:39:02,TOTAL,Total Transport Systems Limited,generated,
2026-07-22T08:39:07,TRANSPEK,Transpek Industry Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:39:13,TREEHOUSE,Tree House Education & Accessories Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:39:19,TSFINV,TSF Investments Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:39:50,TTKHLTCARE,TTK Healthcare Limited,generated,
2026-07-22T08:39:57,TVTODAY,T.V. Today Network Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:40:03,UCOBANK,UCO Bank,failed,all providers returned nothing (or unparseable)
2026-07-22T08:40:08,UGARSUGAR,The Ugar Sugar Works Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:40:41,UJJIVANSFB,Ujjivan Small Finance Bank Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:41:45,UNICHEMLAB,Unichem Laboratories Limited,generated,
2026-07-22T08:41:50,UNOMINDA,Uno Minda Limited,generated,
2026-07-22T08:41:55,V2RETAIL,V2 Retail Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:42:00,VADILALIND,Vadilal Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:42:04,VGL,VARVEE GLOBAL LIMITED,generated,
2026-07-22T08:42:09,VIKASLIFE,Vikas Lifecare Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:42:15,VIKRAMSOLR,VIKRAM SOLAR LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T08:42:20,VINDHYATEL,Vindhya Telelinks Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:42:53,VIVIDHA,Visagar Polytex Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:43:56,VMM,VISHAL MEGA MART LIMITED,generated,
2026-07-22T08:44:01,VRLLOG,VRL Logistics Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:44:06,VSSL,Vardhman Special Steels Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:44:11,WELSPUNLIV,Welspun Living Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:44:45,WINDMACHIN,Windsor Machines Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:45:47,WOCKPHARMA,Wockhardt Limited,generated,
2026-07-22T08:45:52,WSI,W.S. Industries (India) Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:45:58,ZEEMEDIA,Zee Media Corporation Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:46:03,ZENITHSTL,Zenith Steel Pipes & Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:46:35,ZODIACLOTH,Zodiac Clothing Company Limited,generated,
2026-07-22T08:46:40,SUMEET-RE,SUMEET INDUSTRIES LTD,failed,all providers returned nothing (or unparseable)
2026-07-22T08:46:45,ABAN,Aban Offshore Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:46:51,AAREYDRUGS,Aarey Drugs & Pharmaceuticals Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:47:24,AARTECH,Aartech Solonics Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:48:26,ACCURACY,Accuracy Shipping Limited,generated,
2026-07-22T08:48:29,AGRITECH,Agri-tech (India) Limited,generated,
2026-07-22T08:48:35,AKSHARCHEM,AksharChem (India) Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:48:40,ANIKINDS,Anik Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:48:46,ARROWGREEN,Arrow Greentech Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:49:24,ARSHIYA,Arshiya Limited,generated,
2026-07-22T08:49:35,ASMS,Avio Smart Market Stack Limited,generated,
2026-07-22T08:49:50,AVG,AVG Logistics Limited,generated,
2026-07-22T08:49:55,BAFNAPH,Bafna Pharmaceuticals Limited,generated,
2026-07-22T08:50:02,BANKA,Banka BioLoo Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:50:13,BHAGERIA,Bhageria Industries Limited,generated,
2026-07-22T08:50:19,BHAGYANGR,Bhagyanagar India Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:50:27,BLISSGVS,Bliss GVS Pharma Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:50:34,BLUECOAST,Blue Coast Hotels Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:51:07,BROOKS,Brooks Laboratories Limited,generated,
2026-07-22T08:51:14,BSHSL,Bombay Super Hybrid Seeds Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:51:21,BYKE,The Byke Hospitality Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:51:28,CAPTRUST,Capital Trust Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:52:03,CHEMBONDCH,Chembond Chemicals Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:53:04,CLEDUCATE,CL Educate Limited,generated,
2026-07-22T08:53:10,COMPINFO,Compuage Infocom Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:53:14,CPCAP,CP Capital Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:53:19,CYBERMEDIA,Cyber Media (India) Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:54:46,DAMODARIND,Damodar Industries Limited,generated,
2026-07-22T08:54:50,DBSTOCKBRO,DB (International) Stock Brokers Limited,generated,
2026-07-22T08:54:55,DCI,DC Infotech and Communication Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:55:01,DCM,DCM Limited,generated,
2026-07-22T08:55:06,DHRUV,Dhruv Consultancy Services Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:55:11,DISHTV,Dish TV India Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:55:16,DPWIRES,D.P. Wires Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:55:49,EASTSILK,Eastern Silk Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:56:51,EIFFL,Euro India Fresh Foods Limited,generated,
2026-07-22T08:56:56,EMMBI,Emmbi Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:57:01,EMPOWER,Empower India Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:57:06,FCSSOFT,FCS Software Solutions Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:12:59,MUTHOOTFIN,Muthoot Finance Limited,generated,
2026-07-22T09:13:02,SBILIFE,SBI Life Insurance Company Limited,generated,
2026-07-22T09:13:06,SIEMENS,Siemens Limited,generated,
2026-07-22T09:13:09,SONACOMS,Sona BLW Precision Forgings Limited,generated,
2026-07-22T09:13:13,SWIGGY,SWIGGY LIMITED,generated,
2026-07-22T09:14:43,DANGEE,Dangee Dums Limited,generated,
2026-07-22T09:14:46,DNAMEDIA,Diligent Media Corporation Limited,generated,
2026-07-22T09:14:50,FERMENTA,Fermenta Biotech Limited,generated,
2026-07-22T09:14:53,FIVESTAR,Five-Star Business Finance Limited,generated,
2026-07-22T09:14:57,FRONTSP,Frontier Springs Limited,generated,
2026-07-22T09:15:00,JUBLFOOD,Jubilant FoodWorks Limited,generated,
2026-07-22T09:15:56,JUSTDIAL,Just Dial Limited,generated,
2026-07-22T09:16:00,KNAGRI,KN AGRI RESOURCES LIMITED,generated,
2026-07-22T09:16:04,KOKUYOCMLN,Kokuyo Camlin Limited,generated,
2026-07-22T09:16:07,KSL,Kalyani Steels Limited,generated,
2026-07-22T09:16:12,LCCINFOTEC,LCC Infotech Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:16:16,LEMONTREE,Lemon Tree Hotels Limited,generated,
2026-07-22T09:16:21,LOTUSEYE,Lotus Eye Hospital and Institute Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:16:26,LOVABLE,Lovable Lingerie Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:16:31,MANAKSIA,Manaksia Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:17:04,MANALIPETC,Manali Petrochemicals Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:18:06,MANAPPURAM,Manappuram Finance Limited,generated,
2026-07-22T09:18:11,MARINE,Marine Electricals (India) Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:18:16,METROBRAND,Metro Brands Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:18:21,MITTAL,Mittal Life Style Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:19:24,MKPL,M. K. Proteins Limited,generated,
2026-07-22T09:19:28,MOIL,MOIL Limited,generated,
2026-07-22T09:19:33,MRPL,Mangalore Refinery and Petrochemicals Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:19:38,MUNJALAU,Munjal Auto Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:19:43,ORIENTELEC,Orient Electric Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:20:16,PACEDIGITK,Pace Digitek Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:21:18,PAGEIND,Page Industries Limited,generated,
2026-07-22T09:21:22,PGIL,Pearl Global Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:21:27,PIIND,PI Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:21:32,PIXTRANS,PIX Transmissions Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:22:06,POWERICA,POWERICA LIMITED,generated,
2026-07-22T09:22:11,PPAP,PPAP Automotive Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:22:16,PTC,PTC India Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:22:21,PTCIL,PTC Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:22:54,PURVA,Puravankara Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:23:55,RAMKY,Ramky Infrastructure Limited,generated,
2026-07-22T09:24:00,RAYMOND,Raymond Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:24:05,RELIGARE,Religare Enterprises Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:24:11,RELTD,Ravindra Energy Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:24:44,RHL,Robust Hotels Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:25:53,RMDRIP,R M DRIP & SPRINK SYS LTD,generated,
2026-07-22T09:25:56,RPEL,Raghav Productivity Enhancers Limited,generated,
2026-07-22T09:26:01,RUBICON,RUBICON RESEARCH LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T09:26:06,SAIPARENT,SAI PARENTERALS LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T09:26:11,SALONA,Salona Cotspin Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:26:43,SAMBHV,SAMBHV STEEL TUBES LTD,generated,
2026-07-22T09:26:48,SANSERA,Sansera Engineering Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:26:52,SBGLP,Suratwwala Business Group Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:26:57,SEPC,SEPC Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:27:30,SHAH,Shah Metacorp Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:28:32,SHANTIGEAR,Shanthi Gears Limited,generated,
2026-07-22T09:28:37,SHRIRAMPPS,Shriram Properties Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:28:42,SIKA,Sika Interplant Systems Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:28:47,SIKKO,Sikko Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:29:20,SJVN,SJVN Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:30:22,SKIPPER,Skipper Limited,generated,
2026-07-22T09:30:26,SOMANYCERA,Somany Ceramics Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:30:32,SPMLINFRA,SPML Infra Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:30:36,STARTECK,Starteck Finance Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:31:08,STEELCAS,Steelcast Limited,generated,
2026-07-22T09:31:13,SUDEEPPHRM,SUDEEP PHARMA LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T09:31:18,SUPRAJIT,Suprajit Engineering Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:31:23,SURYALAXMI,Suryalakshmi Cotton Mills Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:32:15,TAALTECH,TAAL Tech Limited,generated,
2026-07-22T09:32:20,TANLA,Tanla Platforms Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:32:25,TARIL,TRANS & RECTI. LTD,failed,all providers returned nothing (or unparseable)
2026-07-22T09:32:29,TDPOWERSYS,TD Power Systems Limited,generated,
2026-07-22T09:32:34,TIMKEN,Timken India Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:32:39,TITAGARH,Titagarh Rail Systems Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:32:43,TNPETRO,Tamilnadu Petroproducts Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:33:16,TRANSPEK,Transpek Industry Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:34:18,TREEHOUSE,Tree House Education & Accessories Limited,generated,
2026-07-22T09:34:23,TSFINV,TSF Investments Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:34:28,TVTODAY,T.V. Today Network Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:34:33,UCOBANK,UCO Bank,failed,all providers returned nothing (or unparseable)
2026-07-22T09:35:06,UGARSUGAR,The Ugar Sugar Works Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:36:08,UJJIVANSFB,Ujjivan Small Finance Bank Limited,generated,
2026-07-22T09:36:13,V2RETAIL,V2 Retail Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:36:18,VADILALIND,Vadilal Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:36:23,VIKASLIFE,Vikas Lifecare Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:36:55,VIKRAMSOLR,VIKRAM SOLAR LIMITED,generated,
2026-07-22T09:37:00,VINDHYATEL,Vindhya Telelinks Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:37:04,VIVIDHA,Visagar Polytex Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:37:09,VRLLOG,VRL Logistics Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:37:42,VSSL,Vardhman Special Steels Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:38:49,WELSPUNLIV,Welspun Living Limited,generated,
2026-07-22T09:38:55,WINDMACHIN,Windsor Machines Limited,generated,
2026-07-22T09:39:02,WSI,W.S. Industries (India) Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:39:09,ZEEMEDIA,Zee Media Corporation Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:39:16,ZENITHSTL,Zenith Steel Pipes & Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:39:48,ARROWGREEN,Arrow Greentech Limited,generated,
2026-07-22T09:39:53,BHAGYANGR,Bhagyanagar India Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:39:58,BLISSGVS,Bliss GVS Pharma Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:40:03,DCI,DC Infotech and Communication Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:40:37,DISHTV,Dish TV India Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:41:39,FLFL,Future Lifestyle Fashions Limited,generated,
2026-07-22T09:41:44,GAYAPROJ,Gayatri Projects Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:41:49,GLOTTIS,GLOTTIS LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T09:41:54,GULFPETRO,GP Petroleums Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:42:27,HITECHGEAR,The Hi-Tech Gears Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:43:29,IDEAFORGE,ideaForge Technology Limited,generated,
2026-07-22T09:43:34,IVP,IVP Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:43:39,JOCIL,Jocil Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:43:44,KANORICHEM,Kanoria Chemicals & Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:45:11,KECL,Kirloskar Electric Company Limited,generated,
2026-07-22T09:45:15,KRITINUT,Kriti Nutrients Limited,generated,
2026-07-22T09:45:20,KRN,KRN HEAT EXCHANGE N REF L,failed,all providers returned nothing (or unparseable)
2026-07-22T09:45:25,MAHESHWARI,Maheshwari Logistics Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:45:31,MANAKSTEEL,Manaksia Steels Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:46:02,MAWANASUG,Mawana Sugars Limited,generated,
2026-07-22T09:46:08,MCLEODRUSS,McLeod Russel India Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:46:13,MODINATUR,Modi Naturals Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:46:18,NINSYS,NINtec Systems Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:46:50,NIRAJ,Niraj Cement Structurals Limited,generated,
2026-07-22T09:46:55,ONIDA,Onida Electronics Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:46:59,ONMOBILE,OnMobile Global Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:47:04,OSIAHYPER,Osia Hyper Retail Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:47:37,PASUPTAC,Pasupati Acrylon Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:48:39,QPOWER,QUALITY POWER ELEC EQUP L,generated,
2026-07-22T09:48:44,REGAAL,REGAAL RESOURCES LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T09:48:49,RSWM,RSWM Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:48:54,SAKUMA,Sakuma Exports Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:49:26,SETCO,Setco Automotive Limited,generated,
2026-07-22T09:49:30,SHANKARA,Shankara Building Products Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:49:35,SIMBHALS,Simbhaoli Sugars Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:49:40,SUTLEJTEX,Sutlej Textiles and Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T09:50:15,SWANDEF,SWAN DEFENCE N HEVY IND L,failed,all providers returned nothing (or unparseable)
2026-07-22T09:51:43,VISACHROME,VISA Chrome Limited,generated,
2026-07-22T09:51:47,VIVIANA,VIVIANA POWER TECH LTD,generated,
2026-07-22T09:51:52,VMSTMT,VMS TMT LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T09:51:57,ZODIAC,Zodiac Energy Limited,generated,
