symbol,financial_currency,currency_flag,periods_available,ebit,total_liabilities,ni_0,ni_1,cfo_0,cfo_1,ta_0,ta_1,ltd_0,ltd_1,ca_0,ca_1,cl_0,cl_1,rev_0,rev_1,cogs_0,cogs_1,shares_0,shares_1,ar_0,ar_1,ppe_net_0,ppe_net_1,ppe_gross_0,ppe_gross_1,dep_0,dep_1,sga_0,sga_1,sti_0,sti_1,error_reason
DONEAR,INR,OK,5,897661000.0,5755532000.0,434320000.0,318679000.0,156047000.0,-5379000.0,8524316000.0,7877635000.0,3594000.0,51274000.0,7175263000.0,6520596000.0,5385988000.0,5117975000.0,9124746000.0,9136978000.0,4680239000.0,4878027000.0,52000000.0,52000000.0,2226155000.0,2139593000.0,1006756000.0,998186000.0,1006756000.0,1743024000.0,139733000.0,131103000.0,,402983000.0,200392000.0,104451000.0,
DPABHUSHAN,INR,OK,5,2989179000.0,5100043000.0,2118404000.0,1126955000.0,-973053000.0,-189251000.0,11426167000.0,8372998000.0,33690000.0,39467000.0,10512421000.0,7580674000.0,4907882000.0,4120681000.0,40651283000.0,33107901000.0,36473878000.0,30449333000.0,22827920.0,22660420.0,16437000.0,21799000.0,745206000.0,757875000.0,745206000.0,1005448000.0,107561000.0,91118000.0,,312940000.0,7642000.0,12909000.0,
DRAGARWQ,INR,OK,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty balance_sheet or financials from yfinance
DRCSYSTEMS,INR,OK,5,215210000.0,414530000.0,193220000.0,150750000.0,476030000.0,329280000.0,1539990000.0,995066000.0,,,191790000.0,308394000.0,395080000.0,334425000.0,955050000.0,653770000.0,603970000.0,396080000.0,144081330.0,133694330.0,22090000.0,97441000.0,6290000.0,7753000.0,6290000.0,36853000.0,68050000.0,42960000.0,,7783000.0,17760000.0,46000.0,
DREAMFOLKS,INR,OK,5,183450000.0,641650000.0,115580000.0,654290000.0,83050000.0,574160000.0,3837120000.0,4987450000.0,9440000.0,740000.0,3443800000.0,4660350000.0,493580000.0,1835820000.0,6605590000.0,12918820000.0,6337050000.0,11881860000.0,53269862.0,53269862.0,1343600000.0,2943120000.0,141480000.0,127280000.0,141480000.0,188660000.0,36270000.0,38340000.0,,80380000.0,1421510000.0,897700000.0,
DREDGECORP,INR,OK,5,955407000.0,18353567000.0,47535000.0,-274567000.0,1423982000.0,1119511000.0,30657088000.0,26472439000.0,8151468000.0,6694037000.0,9638524000.0,7204851000.0,10056488000.0,7331041000.0,12083253000.0,11273242000.0,3823234000.0,3333522000.0,28000000.0,28000000.0,2358592000.0,2523023000.0,21013351000.0,19345589000.0,21013351000.0,41839266000.0,1579171000.0,1515737000.0,,82029000.0,3144221000.0,1879414000.0,
DRREDDY,INR,OK,5,58555000000.0,198889000000.0,42850000000.0,56544000000.0,56755000000.0,46428000000.0,579346000000.0,492989000000.0,12203000000.0,3800000000.0,301975000000.0,250112000000.0,167566000000.0,130392000000.0,335933000000.0,325535000000.0,158669000000.0,135107000000.0,832691395.0,832003105.0,101219000000.0,90420000000.0,115930000000.0,97761000000.0,219796000000.0,190380000000.0,20605000000.0,17058000000.0,106763000000.0,93870000000.0,72446000000.0,43254000000.0,
DSSL,INR,OK,5,1371232000.0,6977013000.0,847352000.0,723949000.0,461345000.0,660423000.0,10129912000.0,7771880000.0,15050000.0,28605000.0,7778679000.0,6441522000.0,5775232000.0,4745850000.0,14242834000.0,12672196000.0,12546799000.0,11489784000.0,12737080.0,12725330.0,6021902000.0,4365791000.0,1605761000.0,332815000.0,1605761000.0,332816000.0,145303000.0,16463000.0,,25398000.0,1334874000.0,972072000.0,
DTIL,INR,OK,5,204413000.0,4358429000.0,-25041000.0,-200464000.0,276739000.0,-15510000.0,9653299000.0,9589394000.0,1260097000.0,1152487000.0,1420764000.0,1288772000.0,2040537000.0,2220157000.0,4711600000.0,4563784000.0,209216000.0,89913000.0,10507427.0,10507427.0,122949000.0,141596000.0,7839617000.0,7910637000.0,7839617000.0,9622051000.0,188377000.0,188327000.0,,207114000.0,244109000.0,61829000.0,
DVL,INR,OK,5,1786228000.0,15903476000.0,909736000.0,1441593000.0,-1016335000.0,-3783273000.0,48779247000.0,41705241000.0,8523398000.0,2917996000.0,9462018000.0,9451865000.0,1832443000.0,1442185000.0,3717541000.0,4221341000.0,2753925000.0,3210577000.0,35024754.0,35024754.0,146909000.0,225185000.0,13882973000.0,7819039000.0,13882973000.0,8661994000.0,257187000.0,422938000.0,,51829000.0,7718446000.0,6877068000.0,
DWARKESH,INR,OK,5,572948000.0,4689932000.0,308380000.0,233357000.0,1291195000.0,606765000.0,12977072000.0,14628656000.0,555795000.0,926325000.0,7600483000.0,9062738000.0,3256790000.0,4769767000.0,14019392000.0,13588834000.0,10988682000.0,10329038000.0,185301470.0,185301470.0,498831000.0,617599000.0,5280664000.0,5469646000.0,5280664000.0,12364927000.0,367375000.0,489275000.0,,134122000.0,62128000.0,2320000.0,
DYCL,INR,OK,4,1204527000.0,2254125000.0,844366000.0,648205000.0,615866000.0,563200000.0,6826552000.0,5892954000.0,43144000.0,38233000.0,5448953000.0,4932697000.0,2160330000.0,2080087000.0,11970568000.0,10250420000.0,9815022000.0,8460771000.0,48458638.0,48458638.0,2878807000.0,2367524000.0,1326852000.0,926245000.0,2201257000.0,1688098000.0,117669000.0,109292000.0,354859000.0,329811000.0,297199000.0,431495000.0,
DYNAMATECH,INR,OK,5,1082000000.0,10560100000.0,324100000.0,430400000.0,953400000.0,1443300000.0,18495300000.0,16502800000.0,2493600000.0,1564400000.0,9251300000.0,8041700000.0,6701900000.0,6270800000.0,16213400000.0,14038000000.0,8137300000.0,6535900000.0,6791443.0,6791443.0,3184500000.0,2893500000.0,7223900000.0,6974400000.0,7223900000.0,10956700000.0,766200000.0,692900000.0,,399800000.0,161800000.0,163300000.0,
DYNPRO,INR,OK,5,360527000.0,1673150000.0,199432000.0,150172000.0,344475000.0,304491000.0,4127611000.0,4160842000.0,12783000.0,76331000.0,1688500000.0,1590395000.0,1476647000.0,1678917000.0,3717768000.0,3608974000.0,1935253000.0,1896948000.0,12428387.0,12028387.0,763871000.0,651232000.0,2206537000.0,2347569000.0,,,165991000.0,164302000.0,,86163000.0,3115000.0,18744000.0,
E2E,INR,OK,5,-89582000.0,6430510000.0,-155659000.0,474943000.0,1220568000.0,884663000.0,23281028000.0,25807416000.0,800405000.0,60969000.0,6084812000.0,15486088000.0,5053381000.0,9134937000.0,2455801000.0,1639608000.0,1033824000.0,540331000.0,205390390.0,199401080.0,171183000.0,97495000.0,15523499000.0,10105837000.0,15523499000.0,11090573000.0,1692269000.0,600760000.0,,52165000.0,594970000.0,8932595000.0,
EASEMYTRIP,INR,OK,5,-458290000.0,3934380000.0,-394360000.0,1073480000.0,-40650000.0,1118210000.0,12083560000.0,11539340000.0,212760000.0,254690000.0,6826770000.0,7736230000.0,2748130000.0,2883130000.0,5356960000.0,5873240000.0,1117230000.0,648580000.0,3636853188.0,3544081236.0,2735640000.0,2961880000.0,1096470000.0,834540000.0,1096470000.0,938540000.0,159840000.0,124710000.0,1121830000.0,954160000.0,1153800000.0,1413130000.0,
EBGNG,INR,OK,5,1901520000.0,4946490000.0,1320160000.0,690330000.0,-2153020000.0,-1138410000.0,12539820000.0,7194610000.0,19370000.0,727990000.0,11623830000.0,6749270000.0,4635850000.0,4138700000.0,18910750000.0,14111100000.0,15101280000.0,11586430000.0,114011517.0,114011517.0,2068490000.0,676160000.0,736680000.0,413110000.0,736680000.0,526950000.0,103520000.0,94510000.0,,358540000.0,493350000.0,557300000.0,
ECLERX,INR,OK,5,9772600000.0,11327800000.0,7062110000.0,5410920000.0,8734660000.0,6546170000.0,36970160000.0,31456730000.0,,,24063240000.0,20083780000.0,7067770000.0,4407170000.0,41170260000.0,33658650000.0,26173140000.0,21471870000.0,92025272.0,93920698.0,6664540000.0,4954210000.0,5438420000.0,4950280000.0,5438420000.0,10865680000.0,1753650000.0,1411930000.0,,,5517320000.0,4784040000.0,
EDELWEISS,INR,OK,5,,377978200000.0,5466300000.0,3988300000.0,8972600000.0,33837600000.0,437414500000.0,416225040000.0,,,,,,,80393500000.0,71565900000.0,,,946531653.0,921400946.0,,,9290900000.0,9901760000.0,9290900000.0,15206370000.0,1436100000.0,1471400000.0,,5014800000.0,,,
EFCIL,INR,OK,5,3651310000.0,18614054000.0,2315516000.0,1421113000.0,559703000.0,1336745600000.0,26750921000.0,16991687000.0,2379114000.0,2108942000.0,7362015000.0,4756752000.0,6250568000.0,3266482000.0,10366796000.0,6567426000.0,4139715000.0,2333162000.0,139421728.0,101104038.0,2446528000.0,983147000.0,7010957000.0,6502105000.0,7010957000.0,8530230000.0,1179589000.0,996730000.0,,159644000.0,2982225000.0,1241087000.0,
EICHERMOT,INR,OK,5,71735900000.0,70634100000.0,55152300000.0,47344400000.0,48048400000.0,39799200000.0,321635600000.0,271744100000.0,2016300000.0,1843600000.0,95542500000.0,69541600000.0,50239800000.0,42657800000.0,229775700000.0,185382100000.0,130676800000.0,102970800000.0,274314204.0,274164080.0,3535100000.0,5496400000.0,28798000000.0,27678900000.0,28798000000.0,53994700000.0,8403700000.0,7293300000.0,,13739800000.0,58796800000.0,35346500000.0,
EIDPARRY,INR,OK,5,25574400000.0,143343200000.0,5695400000.0,8783500000.0,15415100000.0,19363900000.0,292539000000.0,243814100000.0,1448800000.0,2265100000.0,187465300000.0,163185900000.0,132073400000.0,103949800000.0,385340800000.0,316086100000.0,295781000000.0,242791500000.0,177872717.0,177778294.0,23613700000.0,17574300000.0,67964400000.0,62747500000.0,67964400000.0,101324500000.0,7630700000.0,5123900000.0,,17204800000.0,23998900000.0,43731200000.0,
EIEL,INR,OK,5,2856300000.0,8048012000.0,1829461000.0,1763027000.0,-630917000.0,-585794000.0,20422288000.0,14983438000.0,2472750000.0,982646000.0,13639637000.0,12234868000.0,5337738000.0,3982803000.0,11455996000.0,10660561000.0,7644404000.0,7250896000.0,175530000.0,175530000.0,1652748000.0,2765070000.0,3667037000.0,853133000.0,3667037000.0,1070885000.0,248016000.0,94444000.0,,49466000.0,10401071000.0,2815678000.0,
EIHAHOTELS,INR,OK,5,1174970000.0,1218230000.0,871740000.0,918470000.0,1004180000.0,1087450000.0,7242320000.0,6506310000.0,,,2598360000.0,3212350000.0,743960000.0,701120000.0,3837280000.0,4082400000.0,995160000.0,1023670000.0,60936294.0,60936294.0,158980000.0,264340000.0,3483900000.0,3064920000.0,4761430000.0,4249960000.0,170420000.0,171870000.0,257750000.0,273630000.0,2109650000.0,2635310000.0,
EIHOTEL,INR,OK,5,9698430000.0,11464550000.0,6282800000.0,7394450000.0,9929310000.0,8250770000.0,65557630000.0,58395350000.0,,0.0,15572040000.0,15785660000.0,5796910000.0,5595300000.0,29396340000.0,27431460000.0,8828270000.0,7916810000.0,625364182.0,625364182.0,2566650000.0,2394930000.0,35694530000.0,29615630000.0,43213460000.0,36066200000.0,1425310000.0,1344700000.0,1369340000.0,1131180000.0,9393390000.0,6719560000.0,
EIMCOELECO,INR,OK,4,505182000.0,566513000.0,387133000.0,489068000.0,221089000.0,332777000.0,5241584000.0,4879776000.0,,,2069852000.0,2236845000.0,478013000.0,483417000.0,2291062000.0,2450327000.0,1069616000.0,1139691000.0,5768385.0,5768385.0,724877000.0,684824000.0,1139209000.0,582784000.0,1644345000.0,1124690000.0,83184000.0,78492000.0,380588000.0,394796000.0,138589000.0,343080000.0,
EKC,INR,OK,5,1741200000.0,4941500000.0,1468500000.0,979300000.0,1418900000.0,580100000.0,18939300000.0,16142900000.0,885400000.0,268200000.0,10279100000.0,9754500000.0,2751200000.0,3401700000.0,14705700000.0,14992100000.0,7445400000.0,8184200000.0,112207682.0,112207682.0,2235300000.0,2497300000.0,7219000000.0,5879400000.0,7219000000.0,13062500000.0,501300000.0,481400000.0,,580400000.0,1183200000.0,600300000.0,
ELANTAS,INR,OK,4,1990500000.0,1581641000.0,1477798000.0,1395644000.0,1271105000.0,632230000.0,11663699000.0,10153414000.0,,,9126628000.0,7708542000.0,1222474000.0,1230692000.0,8442176000.0,7454729000.0,5492924000.0,4946879000.0,7927682.0,7927682.0,1401673000.0,1265297000.0,1698284000.0,1555601000.0,2217847000.0,1995650000.0,212676000.0,150307000.0,267019000.0,243543000.0,5952964000.0,3928767000.0,
ELCIDIN,INR,OK,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty balance_sheet or financials from yfinance
ELDEHSG,INR,OK,5,406738000.0,6535360000.0,242831000.0,215084000.0,1041117000.0,-138473000.0,10531557000.0,8216792000.0,1159783000.0,982546000.0,10342815000.0,7300671000.0,5318951000.0,3341296000.0,1649287000.0,1339414000.0,733830000.0,732896000.0,9833000.0,9833000.0,9530000.0,13417000.0,37480000.0,43883000.0,37480000.0,43885000.0,8570000.0,8509000.0,,,103468000.0,44049000.0,
ELECON,INR,OK,4,4774000000.0,9278500000.0,3411500000.0,4151000000.0,3142200000.0,4254100000.0,32336800000.0,27294700000.0,0.0,0.0,19546900000.0,16962700000.0,6658400000.0,5371200000.0,23370900000.0,21970000000.0,13030700000.0,11849400000.0,224399930.0,224399930.0,7205100000.0,6138700000.0,9006800000.0,7702300000.0,14420900000.0,12095300000.0,1042400000.0,607600000.0,959100000.0,824700000.0,6708100000.0,5658500000.0,
ELECTCAST,INR,OK,5,3626084000.0,35370780000.0,1614359000.0,7095579000.0,11466320000.0,4804460000.0,94614405000.0,96953160000.0,2536978000.0,2182142000.0,47015496000.0,46553438000.0,23469246000.0,27789823000.0,59180244000.0,73199671000.0,31764267000.0,36096894000.0,618184591.0,618184591.0,10706042000.0,14827445000.0,43782139000.0,43505878000.0,43782139000.0,53194680000.0,1725594000.0,1420526000.0,,6032093000.0,7714990000.0,1144372000.0,
ELECTHERM,INR,OK,5,9700000.0,21665600000.0,-156600000.0,4421500000.0,3511600000.0,3286800000.0,20126800000.0,19182900000.0,0.0,3532600000.0,11223800000.0,11176200000.0,21264400000.0,16922300000.0,36920900000.0,41153700000.0,27100300000.0,28072200000.0,12742814.0,12742814.0,2590800000.0,2570700000.0,7633600000.0,7199200000.0,7633600000.0,16036800000.0,432800000.0,443900000.0,,1683700000.0,589500000.0,274900000.0,
ELGIEQUIP,INR,OK,5,6028000000.0,13136000000.0,4302000000.0,3502000000.0,4535000000.0,3909000000.0,35455000000.0,30415000000.0,0.0,71000000.0,24902000000.0,22771000000.0,11959000000.0,10821000000.0,39507000000.0,35104000000.0,19339000000.0,17174000000.0,315241478.0,315701778.0,7239000000.0,6084000000.0,5700000000.0,4282000000.0,5700000000.0,9357000000.0,858000000.0,760000000.0,,1117000000.0,7868000000.0,7910000000.0,
ELGIRUBCO,INR,OK,5,-2091402000.0,3583540000.0,-2402378000.0,-43601000.0,-114912000.0,-80872000.0,4340473000.0,5202420000.0,918863000.0,846580000.0,2299499000.0,2822520000.0,2663981000.0,2563771000.0,3664990000.0,3839217000.0,2023500000.0,1819457000.0,50050000.0,50050000.0,584614000.0,692991000.0,1217582000.0,1401382000.0,1217582000.0,1401382000.0,178977000.0,183046000.0,,,229632000.0,25080000.0,
ELIN,INR,OK,5,378390000.0,2093090000.0,225910000.0,293220000.0,537820000.0,167360000.0,7658100000.0,7277620000.0,,,4724530000.0,4695200000.0,1934190000.0,1796360000.0,12591390000.0,11518280000.0,9685900000.0,8753500000.0,49709220.0,49659220.0,2065820000.0,2264830000.0,2804120000.0,2525350000.0,2804120000.0,4347100000.0,243670000.0,246120000.0,,101390000.0,831610000.0,982040000.0,
ELITECON,INR,OK,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty balance_sheet or financials from yfinance
ELLEN,INR,OK,1,1447840000.0,3218090000.0,1044000000.0,832890000.0,1325460000.0,42750000.0,12989500000.0,,594180000.0,,2989550000.0,,1867220000.0,,3415820000.0,3124830000.0,395660000.0,357180000.0,140935600.0,,632790000.0,,5311680000.0,,5311680000.0,,214820000.0,207200000.0,,,1631830000.0,,
ELPROINTL,INR,OK,5,2066365000.0,15874547000.0,873749000.0,661112000.0,690979000.0,2186086000.0,36179457000.0,34011187000.0,4296222000.0,3493866000.0,5280635000.0,3835979000.0,8980828000.0,7439644000.0,5281425000.0,3902282000.0,3192705000.0,2692580000.0,169479130.0,169479130.0,45607000.0,63563000.0,6565545000.0,4291190000.0,6565545000.0,4349712000.0,151563000.0,103691000.0,,158837000.0,3368644000.0,2687840000.0,
EMAMILTD,INR,OK,5,8572000000.0,9140000000.0,7752700000.0,8064600000.0,8005300000.0,8958800000.0,38364400000.0,35336253000.0,,,19348600000.0,17336638000.0,8382400000.0,7793492000.0,37795100000.0,38091900000.0,11380100000.0,11942300000.0,436500000.0,436500000.0,3433200000.0,4512945000.0,5721800000.0,5894773000.0,5721800000.0,12840945000.0,1773400000.0,1782100000.0,7392200000.0,6940200000.0,7778500000.0,6391428000.0,
EMAMIPAP,INR,OK,5,1612400000.0,12471700000.0,613800000.0,260100000.0,1972300000.0,437800000.0,18224800000.0,18171400000.0,4032400000.0,3144000000.0,7361200000.0,6844800000.0,6632900000.0,6506400000.0,19072300000.0,19280400000.0,12703100000.0,13408300000.0,60499050.0,60499050.0,2736000000.0,2533200000.0,10327200000.0,10667400000.0,10327200000.0,16184600000.0,546900000.0,516900000.0,,,47800000.0,53500000.0,
EMBDL,INR,OK,5,-3479980000.0,115738690000.0,-8726450000.0,1996040000.0,444760000.0,14608700000.0,215378570000.0,204906140000.0,32610380000.0,25151990000.0,149476330000.0,137104740000.0,60139260000.0,70622600000.0,17318320000.0,21795040000.0,16070360000.0,16029220000.0,1390033433.0,1221937894.0,228400000.0,517330000.0,1478490000.0,1130030000.0,1478490000.0,1031360000.0,478680000.0,147600000.0,,776840000.0,5193690000.0,4237690000.0,
EMCURE,INR,OK,5,14308160000.0,46358080000.0,9243610000.0,6813320000.0,9435450000.0,8517050000.0,96124810000.0,82327230000.0,2522110000.0,1899370000.0,56121030000.0,45558640000.0,39122410000.0,26682710000.0,92035400000.0,78959970000.0,36570620000.0,31466030000.0,189589547.0,189483347.0,25626640000.0,20022430000.0,24908220000.0,24440460000.0,24908220000.0,39779370000.0,4150460000.0,3841780000.0,,8376320000.0,796010000.0,760430000.0,
EMIL,INR,OK,5,2970780000.0,21709500000.0,1071380000.0,1604860000.0,4437080000.0,1757890000.0,37970850000.0,36970290000.0,1985160000.0,2055400000.0,16794670000.0,17560790000.0,9217820000.0,10258240000.0,71832620000.0,67313060000.0,61461240000.0,57338120000.0,384748762.0,384748762.0,553170000.0,1773840000.0,19485820000.0,18313450000.0,19485820000.0,19899480000.0,1561630000.0,1266910000.0,,2741460000.0,5090000.0,26250000.0,
EMKAY,INR,OK,5,341462000.0,13594970000.0,152010000.0,568306000.0,-717271000.0,-20897000.0,17401681000.0,12333630000.0,917378000.0,460000000.0,11389729000.0,11249765000.0,2515368000.0,8651122000.0,3697687000.0,3296969000.0,2657432000.0,2009013000.0,26189063.0,25367024.0,1720724000.0,941254000.0,396728000.0,404510000.0,396728000.0,728861000.0,134340000.0,116402000.0,,168464000.0,8690882000.0,9586739000.0,
EMMVEE,INR,OK,4,14922572000.0,20775511000.0,10815515000.0,3690144000.0,2001377000.0,6248989000.0,57724920000.0,39139350000.0,489458000.0,16888670000.0,30596825000.0,16849960000.0,14846750000.0,13498080000.0,50498773000.0,23356134000.0,27755196000.0,14023168000.0,692345033.0,692345033.0,6950156000.0,1902690000.0,26421924000.0,21990020000.0,26421924000.0,24207410000.0,2956327000.0,1559525000.0,,483220000.0,369219000.0,2568290000.0,
EMSLIMITED,INR,OK,5,1424640000.0,2724035000.0,905305000.0,1835410000.0,-149040000.0,362408000.0,13306806000.0,11653163000.0,1051742000.0,829787000.0,8122876000.0,7495414000.0,1580199000.0,992202000.0,7327472000.0,9724919000.0,5058589000.0,6623403000.0,55530807.0,55530807.0,3874149000.0,3767900000.0,1160401000.0,734442000.0,1160401000.0,1066186000.0,102125000.0,96185000.0,,60930000.0,750196000.0,134392000.0,
EMUDHRA,INR,OK,5,1362860000.0,3008430000.0,1077920000.0,846380000.0,1328490000.0,1016160000.0,12134330000.0,8681350000.0,129880000.0,0.0,4355640000.0,4262070000.0,1578000000.0,973610000.0,7015800000.0,5193850000.0,1632340000.0,1110010000.0,82043531.0,81323656.0,1892130000.0,1454670000.0,1526220000.0,1319390000.0,1970900000.0,1554810000.0,342510000.0,238260000.0,333710000.0,305830000.0,503300000.0,850060000.0,
ENDURANCE,INR,OK,5,13344400000.0,47865700000.0,9517100000.0,8363500000.0,18507200000.0,15316900000.0,116273900000.0,91392810000.0,6652700000.0,5946410000.0,53478100000.0,45939030000.0,34436400000.0,26918120000.0,145958800000.0,115608100000.0,84177000000.0,66031200000.0,140662848.0,140662848.0,18465900000.0,14185760000.0,50811000000.0,39801060000.0,50811000000.0,73805550000.0,7342200000.0,5387100000.0,,1867430000.0,12697500000.0,7880290000.0,
ENERGYDEV,INR,OK,5,142341000.0,1831524000.0,-2424000.0,-972637000.0,262121000.0,219719000.0,1804478000.0,1915447000.0,790564000.0,584733000.0,368535000.0,353574000.0,1033011000.0,1094591000.0,462541000.0,327621000.0,3812000.0,0.0,47500000.0,47500000.0,40553000.0,78670000.0,1262792000.0,1347659000.0,1262792000.0,2155309000.0,90855000.0,102629000.0,,22760000.0,175153000.0,178272000.0,
